,,"1","0000-00-00 00:00:00",
"Berg en Dal","ruimtelijkeplannen.groesbeek.nl","0","0000-00-00 00:00:00",
"Berg en Dal","ruimtelijkeplannen.millingenaanderijn.nl","0","0000-00-00 00:00:00",
"Berg en Dal","ruimtelijkeplannen.ubbergen.nl","0","0000-00-00 00:00:00",
"Berg en Dal","secure.groesbeek.nl","0","0000-00-00 00:00:00",
"Berg en Dal","simsite.groesbeek.nl","0","0000-00-00 00:00:00",
"Berg en Dal","ubbergen.nl","1","0000-00-00 00:00:00",
"Berg en Dal","webmail.groesbeek.nl","0","0000-00-00 00:00:00",
"Berg en Dal","webmail.millingenaanderijn.nl","0","0000-00-00 00:00:00",
"Berg en Dal","webmail.ubbergen.nl","0","0000-00-00 00:00:00",
"Berg en Dal","www.groesbeek.nl","0","0000-00-00 00:00:00",
"Berg en Dal","www.millingenaanderijn.nl","1","0000-00-00 00:00:00",
"Berg en Dal","www.ubbergen.nl","1","0000-00-00 00:00:00",
"Bergeijk","afspraken.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","intranet.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","mail.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","ris.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","secure.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","simsite.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergeijk","www.bergeijk.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","extranet.bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","intranet.bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","simsite.bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","telewerken.bergen.nl","1","0000-00-00 00:00:00",
"Bergen (Limburg)","webmail.bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Limburg)","www.bergen.nl","0","0000-00-00 00:00:00",
"Bergen (Noord-Holland)","bergen-nh.nl","0","0000-00-00 00:00:00",
"Bergen (Noord-Holland)","intranet.bergen-nh.nl","0","0000-00-00 00:00:00",
"Bergen (Noord-Holland)","loket.bergen-nh.nl","0","0000-00-00 00:00:00",
"Bergen (Noord-Holland)","webmail.bergen-nh.nl","0","0000-00-00 00:00:00",
"Bergen (Noord-Holland)","www.bergen-nh.nl","0","0000-00-00 00:00:00",
"Bergen op Zoom","bergenopzoom.nl","0","0000-00-00 00:00:00",
"Bergen op Zoom","citrix.bergenopzoom.nl","0","0000-00-00 00:00:00",
"Bergen op Zoom","mail.bergenopzoom.nl","0","0000-00-00 00:00:00",
"Bergen op Zoom","secure.bergenopzoom.nl","1","0000-00-00 00:00:00",
"Bergen op Zoom","telewerken.bergenopzoom.nl","1","0000-00-00 00:00:00",
"Bergen op Zoom","webmail.bergenopzoom.nl","1","0000-00-00 00:00:00",
"Bergen op Zoom","www.bergenopzoom.nl","0","0000-00-00 00:00:00",
"Berkelland","afvalkalender.gemeenteberkelland.nl","0","0000-00-00 00:00:00",
"Berkelland","gemeenteberkelland.nl","1","0000-00-00 00:00:00",
"Berkelland","mail.gemeenteberkelland.nl","0","0000-00-00 00:00:00",
"Berkelland","ro.gemeenteberkelland.nl","0","0000-00-00 00:00:00",
"Berkelland","webmail.gemeenteberkelland.nl","0","0000-00-00 00:00:00",
"Berkelland","www.gemeenteberkelland.nl","0","0000-00-00 00:00:00",
"Bernheze","afspraken.bernheze.org","0","0000-00-00 00:00:00",
"Bernheze","bernheze.org","0","0000-00-00 00:00:00",
"Bernheze","intranet.bernheze.org","0","0000-00-00 00:00:00",
"Bernheze","mail.bernheze.org","0","0000-00-00 00:00:00",
"Bernheze","simsite.bernheze.org","0","0000-00-00 00:00:00",
"Bernheze","www.bernheze.org","0","0000-00-00 00:00:00",
"Best","afspraak.gemeentebest.nl","0","0000-00-00 00:00:00",
"Best","gemeentebest.nl","0","0000-00-00 00:00:00",
"Best","mail.gemeentebest.nl","0","0000-00-00 00:00:00",
"Best","webmail.gemeentebest.nl","1","0000-00-00 00:00:00",
"Best","www.gemeentebest.nl","0","0000-00-00 00:00:00",
"Best","www2.gemeentebest.nl","0","0000-00-00 00:00:00",
"Beuningen","ares.beuningen.nl","0","0000-00-00 00:00:00",
"Beuningen","beuningen.nl","1","0000-00-00 00:00:00",
"Beuningen","gemeentebestuur.beuningen.nl","0","0000-00-00 00:00:00",
"Beuningen","loket.beuningen.nl","0","0000-00-00 00:00:00",
"Beuningen","sip.beuningen.nl","0","0000-00-00 00:00:00",
"Beuningen","www.beuningen.nl","0","0000-00-00 00:00:00",
"Beverwijk","beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","ftp.beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","intranet.beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","secure.beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","simsite.beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","telewerken.beverwijk.nl","1","0000-00-00 00:00:00",
"Beverwijk","webmail.beverwijk.nl","0","0000-00-00 00:00:00",
"Beverwijk","www.beverwijk.nl","0","0000-00-00 00:00:00",
"Binnenmaas","binnenmaas.nl","0","0000-00-00 00:00:00",
"Binnenmaas","pki.binnenmaas.nl","0","0000-00-00 00:00:00",
"Binnenmaas","secure.binnenmaas.nl","1","0000-00-00 00:00:00",
"Binnenmaas","simsite.binnenmaas.nl","0","0000-00-00 00:00:00",
"Binnenmaas","www.binnenmaas.nl","0","0000-00-00 00:00:00",
"Bladel","afspraken.bladel.nl","0","0000-00-00 00:00:00",
"Bladel","bladel.nl","0","0000-00-00 00:00:00",
"Bladel","secure.bladel.nl","0","0000-00-00 00:00:00",
"Bladel","www.bladel.nl","0","0000-00-00 00:00:00",
"Blaricum","blaricum.nl","0","0000-00-00 00:00:00",
"Blaricum","dacceptatieloket.blaricum.nl","0","0000-00-00 00:00:00",
"Blaricum","dloket.belcombinate.nl","1","0000-00-00 00:00:00",
"Blaricum","dloket.belcombinatie.nl","0","0000-00-00 00:00:00",
"Blaricum","dloket.blaricum.nl","0","0000-00-00 00:00:00",
"Blaricum","www.blaricum.nl","0","0000-00-00 00:00:00",
"Bloemendaal","bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","gemeenteraad.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","kpn190.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","loket.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","m.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","mail.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","mail2.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","secure.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","webmail.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","webserver03.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bloemendaal","www.bloemendaal.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","intranet.bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","mx10.bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","secure.bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","webmail.bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Bodegraven-Reeuwijk","www.bodegraven-reeuwijk.nl","0","0000-00-00 00:00:00",
"Boekel","afspraak.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","boekel.nl","0","0000-00-00 00:00:00",
"Boekel","intranet.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","secure.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","simsite.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","sip.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","webmail.boekel.nl","0","0000-00-00 00:00:00",
"Boekel","www.boekel.nl","0","0000-00-00 00:00:00",
"Borger-Odoorn","borger-odoorn.nl","0","0000-00-00 00:00:00",
"Borger-Odoorn","www.borger-odoorn.nl","0","0000-00-00 00:00:00",
"Borne","borne.nl","0","0000-00-00 00:00:00",
"Borne","dacceptatieloket.borne.nl","0","0000-00-00 00:00:00",
"Borne","dloket.borne.nl","0","0000-00-00 00:00:00",
"Borne","gemeente.borne.nl","0","0000-00-00 00:00:00",
"Borne","gemeenteraad.borne.nl","0","0000-00-00 00:00:00",
"Borne","loket.borne.nl","0","0000-00-00 00:00:00",
"Borne","mail.borne.nl","0","0000-00-00 00:00:00",
"Borne","ruimtelijkeplannen.borne.nl","0","0000-00-00 00:00:00",
"Borne","webmail.borne.nl","0","0000-00-00 00:00:00",
"Borne","www.borne.nl","0","0000-00-00 00:00:00",
"Borsele","borsele.nl","0","0000-00-00 00:00:00",
"Borsele","intranet.borsele.nl","0","0000-00-00 00:00:00",
"Borsele","mail.borsele.nl","0","0000-00-00 00:00:00",
"Borsele","secure.borsele.nl","0","0000-00-00 00:00:00",
"Borsele","simsite.borsele.nl","0","0000-00-00 00:00:00",
"Borsele","webmail.borsele.nl","0","0000-00-00 00:00:00",
"Borsele","www.borsele.nl","0","0000-00-00 00:00:00",
"Boxmeer","boxmeer.nl","0","0000-00-00 00:00:00",
"Boxmeer","ris.boxmeer.nl","0","0000-00-00 00:00:00",
"Boxmeer","secure.boxmeer.nl","1","0000-00-00 00:00:00",
"Boxmeer","thuiswerken.boxmeer.nl","0","0000-00-00 00:00:00",
"Boxmeer","toerisme.boxmeer.nl","0","0000-00-00 00:00:00",
"Boxmeer","verkiezingen.boxmeer.nl","0","0000-00-00 00:00:00",
"Boxmeer","www.boxmeer.nl","0","0000-00-00 00:00:00",
"Boxtel","boxtel.nl","0","0000-00-00 00:00:00",
"Boxtel","www.boxtel.nl","0","0000-00-00 00:00:00",
"Breda","beeldbank.breda.nl","0","0000-00-00 00:00:00",
"Breda","breda.nl","0","0000-00-00 00:00:00",
"Breda","eloket.breda.nl","0","0000-00-00 00:00:00",
"Breda","formulieren.breda.nl","0","0000-00-00 00:00:00",
"Breda","gis.breda.nl","0","0000-00-00 00:00:00",
"Breda","intranet.breda.nl","0","0000-00-00 00:00:00",
"Breda","loket.breda.nl","0","0000-00-00 00:00:00",
"Breda","rekenkamer.breda.nl","0","0000-00-00 00:00:00",
"Breda","ruimtelijkeplannen.breda.nl","0","0000-00-00 00:00:00",
"Breda","secure.breda.nl","0","0000-00-00 00:00:00",
"Breda","simsite.breda.nl","0","0000-00-00 00:00:00",
"Breda","sip.breda.nl","0","0000-00-00 00:00:00",
"Breda","stadsarchief.breda.nl","0","0000-00-00 00:00:00",
"Breda","webmail.breda.nl","0","0000-00-00 00:00:00",
"Breda","www.breda.nl","0","0000-00-00 00:00:00",
"Breda","www2.breda.nl","0","0000-00-00 00:00:00",
"Brielle","brielle.nl","0","0000-00-00 00:00:00",
"Brielle","citrix.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","extranet.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","intranet.brielle.nl","1","0000-00-00 00:00:00",
"Brielle","mail.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","secure.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","simsite.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","webmail.brielle.nl","0","0000-00-00 00:00:00",
"Brielle","www.brielle.nl","0","0000-00-00 00:00:00",
"Bronckhorst","afspraken.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","extranet.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","ftp.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","intranet.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","jaarstukken.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","programmabegroting.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","ruimtelijkeplannen.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","secure.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","simsite.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","thuiswerken.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","webmail.bronckhorst.nl","0","0000-00-00 00:00:00",
"Bronckhorst","www.bronckhorst.nl","0","0000-00-00 00:00:00",
"Brummen","afspraken.brummen.nl","0","0000-00-00 00:00:00",
"Brummen","brummen.nl","0","0000-00-00 00:00:00",
"Brummen","ftp.brummen.nl","0","0000-00-00 00:00:00",
"Brummen","mail.brummen.nl","0","0000-00-00 00:00:00",
"Brummen","portaal.brummen.nl","1","0000-00-00 00:00:00",
"Brummen","raad.brummen.nl","0","0000-00-00 00:00:00",
"Brummen","ruimtelijkeplannen.brummen.nl","0","0000-00-00 00:00:00",
"Brummen","www.brummen.nl","0","0000-00-00 00:00:00",
"Brunssum","afspraken.brunssum.nl","0","0000-00-00 00:00:00",
"Brunssum","brunssum.nl","0","0000-00-00 00:00:00",
"Brunssum","intranet.brunssum.nl","1","0000-00-00 00:00:00",
"Brunssum","ro.brunssum.nl","0","0000-00-00 00:00:00",
"Brunssum","sip.brunssum.nl","0","0000-00-00 00:00:00",
"Brunssum","webmail.brunssum.nl","0","0000-00-00 00:00:00",
"Brunssum","www.brunssum.nl","0","0000-00-00 00:00:00",
"Bunnik","bunnik.nl","0","0000-00-00 00:00:00",
"Bunnik","loket.bunnik.nl","0","0000-00-00 00:00:00",
"Bunnik","telewerken.bunnik.nl","1","0000-00-00 00:00:00",
"Bunnik","webmail.bunnik.nl","1","0000-00-00 00:00:00",
"Bunnik","www.bunnik.nl","0","0000-00-00 00:00:00",
"Bunschoten","belastingen.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","intranet.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","secure.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","simsite.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","sip.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","webmail.bunschoten.nl","0","0000-00-00 00:00:00",
"Bunschoten","www.bunschoten.nl","0","0000-00-00 00:00:00",
"Buren","buren.nl","0","0000-00-00 00:00:00",
"Buren","geo.buren.nl","0","0000-00-00 00:00:00",
"Buren","intranet.buren.nl","0","0000-00-00 00:00:00",
"Buren","raad.buren.nl","0","0000-00-00 00:00:00",
"Buren","secure.buren.nl","0","0000-00-00 00:00:00",
"Buren","simsite.buren.nl","0","0000-00-00 00:00:00",
"Buren","webmail.buren.nl","0","0000-00-00 00:00:00",
"Buren","www.buren.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","access.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","afspraken.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","eloket.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","formulieren.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","kaart.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","mail.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","secure.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","sip.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","webmail.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","www.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Capelle aan den IJssel","www2.capelleaandenijssel.nl","0","0000-00-00 00:00:00",
"Castricum","castricum.nl","0","0000-00-00 00:00:00",
"Castricum","secure.castricum.nl","0","0000-00-00 00:00:00",
"Castricum","www.castricum.nl","0","0000-00-00 00:00:00",
"Coevorden","coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","dacceptatieloket.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","dloket.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","loket.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","raad.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","secure.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","www.coevorden.nl","0","0000-00-00 00:00:00",
"Coevorden","www2.coevorden.nl","0","0000-00-00 00:00:00",
"Cranendonck","afspraken.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","afvalkalender.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","intranet.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","mail.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","secure.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","simsite.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","telewerken.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","webmail.cranendonck.nl","0","0000-00-00 00:00:00",
"Cranendonck","www.cranendonck.nl","0","0000-00-00 00:00:00",
"Cromstrijen","cromstrijen.nl","0","0000-00-00 00:00:00",
"Cromstrijen","secure.cromstrijen.nl","0","0000-00-00 00:00:00",
"Cromstrijen","simsite.cromstrijen.nl","0","0000-00-00 00:00:00",
"Cromstrijen","www.cromstrijen.nl","0","0000-00-00 00:00:00",
"Cuijk","afspraken.cgm.nl","0","0000-00-00 00:00:00",
"Cuijk","bestuur.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","intranet.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","mail2.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","outlook.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","raad.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","simsite.cuijk.nl","0","0000-00-00 00:00:00",
"Cuijk","www.cuijk.nl","0","0000-00-00 00:00:00",
"Culemborg","culemborg.nl","0","0000-00-00 00:00:00",
"Culemborg","intranet.culemborg.nl","0","0000-00-00 00:00:00",
"Culemborg","raad.culemborg.nl","0","0000-00-00 00:00:00",
"Culemborg","secure.culemborg.nl","0","0000-00-00 00:00:00",
"Culemborg","www.culemborg.nl","0","0000-00-00 00:00:00",
"Dalfsen","afspraken.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","begroting.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","citrix.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","financien.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","formulieren.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","ris.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","ro.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","secure.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","sip.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","webmail.dalfsen.nl","0","0000-00-00 00:00:00",
"Dalfsen","www.dalfsen.nl","0","0000-00-00 00:00:00",
"Dantumadiel","afspraak.dantumadiel.eu","0","0000-00-00 00:00:00",
"Dantumadiel","belastingbalie.dantumadiel.eu","0","0000-00-00 00:00:00",
"Dantumadiel","citrix.dantumadeel.nl","0","0000-00-00 00:00:00",
"Dantumadiel","dantumadeel.nl","0","0000-00-00 00:00:00",
"Dantumadiel","diensten.dantumadeel.nl","0","0000-00-00 00:00:00",
"Dantumadiel","mail.dantumadeel.nl","0","0000-00-00 00:00:00",
"Dantumadiel","www.dantumadeel.nl","0","0000-00-00 00:00:00",
"De Bilt","afspraak.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","bestuur.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","intranet.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","mail.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","raad.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","raadsinformatie.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","ruimtelijkeplannen.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","telewerken.debilt.nl","1","0000-00-00 00:00:00",
"De Bilt","webmail.debilt.nl","1","0000-00-00 00:00:00",
"De Bilt","wkpb.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","www.debilt.nl","0","0000-00-00 00:00:00",
"De Bilt","www2.debilt.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","beveiligd.defryskemarren.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","defriesemeren.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","defryskemarren.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","intranet.defryskemarren.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","ro.defriesemeren.nl","1","0000-00-00 00:00:00",
"De Fryske Marren","simsite.defryskemarren.nl","0","0000-00-00 00:00:00",
"De Fryske Marren","www.defriesemeren.nl","1","0000-00-00 00:00:00",
"De Fryske Marren","www.defryskemarren.nl","0","0000-00-00 00:00:00",
"De Marne","besluitvorming.demarne.nl","0","0000-00-00 00:00:00",
"De Marne","demarne.nl","0","0000-00-00 00:00:00",
"De Marne","formulieren.demarne.nl","0","0000-00-00 00:00:00",
"De Marne","ftp.demarne.nl","0","0000-00-00 00:00:00",
"De Marne","intranet.demarne.nl","1","0000-00-00 00:00:00",
"De Marne","mail.demarne.nl","0","0000-00-00 00:00:00",
"De Marne","webmail.demarne.nl","0","0000-00-00 00:00:00",
"De Marne","www.demarne.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","afspraak.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","extranet.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","intranet.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","secure.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","simsite.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","webmail.derondevenen.nl","0","0000-00-00 00:00:00",
"De Ronde Venen","www.derondevenen.nl","0","0000-00-00 00:00:00",
"De Wolden","dewolden.nl","0","0000-00-00 00:00:00",
"De Wolden","ftp.dewolden.nl","0","0000-00-00 00:00:00",
"De Wolden","intranet.dewolden.nl","0","0000-00-00 00:00:00",
"De Wolden","mail.dewolden.nl","0","0000-00-00 00:00:00",
"De Wolden","secure.dewolden.nl","0","0000-00-00 00:00:00",
"De Wolden","www.dewolden.nl","0","0000-00-00 00:00:00",
"Delft","access.delft.nl","0","0000-00-00 00:00:00",
"Delft","delft.nl","0","0000-00-00 00:00:00",
"Delft","gemeentedelft.info","0","0000-00-00 00:00:00",
"Delft","historischgis.delft.nl","0","0000-00-00 00:00:00",
"Delft","mail.gemeentedelft.info","0","0000-00-00 00:00:00",
"Delft","media.delft.nl","0","0000-00-00 00:00:00",
"Delft","parkeren.delft.nl","0","0000-00-00 00:00:00",
"Delft","raad.delft.nl","0","0000-00-00 00:00:00",
"Delft","ris.delft.nl","0","0000-00-00 00:00:00",
"Delft","secure.delft.nl","0","0000-00-00 00:00:00",
"Delft","tedoen.delft.nl","0","0000-00-00 00:00:00",
"Delft","webcams.delft.nl","0","0000-00-00 00:00:00",
"Delft","www.delft.nl","0","0000-00-00 00:00:00",
"Delft","www.gemeentedelft.info","0","0000-00-00 00:00:00",
"Delfzijl","afspraken.delfzijl.nl","0","0000-00-00 00:00:00",
"Delfzijl","delfzijl.nl","0","0000-00-00 00:00:00",
"Delfzijl","intranet.delfzijl.nl","0","0000-00-00 00:00:00",
"Delfzijl","mail.delfzijl.nl","0","0000-00-00 00:00:00",
"Delfzijl","mail2.delfzijl.nl","0","0000-00-00 00:00:00",
"Delfzijl","secure.delfzijl.nl","0","0000-00-00 00:00:00",
